row,col,p,fdr
4977,5144,0,0
10940,28152,0,0
1780,7525,0,0
573,16979,0,0
2752,4145,0,0
88,3329,0,0
2810,14333,0,0
443,19246,0,0
227,7368,0,0
8031,8920,0,0
195,233,0,0
6424,18266,0,0
8852,11241,0,0
5832,12436,0,0
115,2810,0,0
2004,6444,0,0
8852,9385,0,0
1544,2699,0,0
147,3008,0,0
857,7746,0,0
4286,6692,0,0
943,5825,0,0
3768,11293,0,0
5816,9683,0,0
8343,14103,0,0
3110,6746,0,0
23304,36297,0,0
5434,7422,0,0
367,1006,0,0
2456,14174,0,0
1801,25263,0,0
7839,12837,0,0
362,16346,0,0
2382,8111,0,0
232,303,0,0
1349,5144,0,0
896,3817,0,0
7786,15177,0,0
1984,19038,0,0
4889,12893,0,0
1465,8317,0,0
1801,7610,0,0
133,4349,0,0
14068,14333,0,0
245,11223,0,0
8343,15998,0,0
4744,8349,0,0
8037,8315,0,0
76,14161,0,0
8317,10798,0,0
23,364,0,0
12733,19429,0,0
5434,9637,0,0
97,115,0,0
5424,17926,0,0
7693,15201,0,0
864,9841,0,0
5434,7342,0,0
604,17926,0,0
15509,24459,0,0
4984,12261,0,0
11893,17580,0,0
938,4800,0,0
756,8682,0,0
547,5009,0,0
8126,39741,0,0
5825,18524,0,0
7368,12749,0,0
529,15489,0,0
417,9434,0,0
4841,12863,0,0
922,4942,0,0
12901,14394,0,0
26,235,0,0
1771,14197,0,0
1774,8086,0,0
1774,11441,0,0
196,394,0,0
19,922,0,0
2059,17349,0,0
287,2556,0,0
151,14749,0,0
7493,11400,0,0
723,14393,0,0
9633,15509,0,0
4101,8168,0,0
547,898,0,0
31666,46800,0,0
5009,14068,0,0
7786,15917,0,0
422,1156,0,0
4800,7401,0,0
2004,2382,0,0
5585,8126,0,0
4965,6309,0,0
9405,17512,0,0
474,9657,0,0
177,8335,0,0
677,683,0,0
1203,2225,0,0
1801,2810,0,0
1803,5009,0,0
2447,4744,0,0
16605,30278,0,0
3957,5569,0,0
9419,9979,0,0
7746,11529,0,0
9853,18357,0,0
7424,24061,0,0
7692,15653,0,0
4977,7424,0,0
2960,21401,0,0
629,1258,0,0
1057,2440,0,0
600,1092,0,0
9798,17926,0,0
12253,19429,0,0
9637,20322,0,0
37,151,0,0
16729,18340,0,0
3768,12813,0,0
739,1771,0,0
5801,19429,0,0
97,28126,0,0
4977,30278,0,0
892,1883,0,0
320,10171,0,0
1115,8031,0,0
3408,13452,0,0
278,914,0,0
948,5044,0,0
7342,20322,0,0
1329,8126,0,0
335,8256,0,0
24061,30278,0,0
657,9405,0,0
4942,16605,0,0
898,1803,0,0
9444,20678,0,0
237,1728,0,0
7424,17512,0,0
7381,36823,0,0
12809,22361,0,0
7422,20322,0,0
369,569,0,0
4349,9381,0,0
14747,17863,0,0
920,7629,0,0
571,9484,0,0
11083,13452,0,0
17512,30278,0,0
12409,21401,0,0
3768,5305,0,0
153,3834,0,0
5635,8031,0,0
8074,19188,0,0
920,17330,0,0
4977,9405,0,0
491,4843,0,0
9405,24061,0,0
206,6211,0,0
465,19429,0,0
115,1716,0,0
8074,8295,0,0
9413,15998,0,0
9413,22079,0,0
94,11466,0,0
2141,20979,0,0
5967,22361,0,0
9611,28535,0,0
5305,9415,0,0
872,4365,0,0
8528,24495,0,0
2447,12749,0,0
1801,7424,0,0
145,1805,0,0
3329,8168,0,0
3118,10383,0,0
5632,14394,0,0
14659,33922,0,0
5431,20934,0,0
7435,7660,0,0
5434,27347,0,0
147,4027,0,0
17528,50407,0,0
610,9484,0,0
20909,21401,0,0
920,2447,0,0
1349,2304,0,0
5130,5144,0,0
412,9841,0,0
57,9535,0,0
2748,7863,0,0
1684,2810,0,0
1814,7687,0,0
1058,1359,0,0
22,686,0,0
362,4889,0,0
6309,13979,0,0
5011,5959,0,0
245,28535,0,0
5332,12683,0,0
317,5179,0,0
9586,21544,0,0
20664,24499,0,0
600,16549,0,0
920,11468,0,0
5622,8528,0,0
9841,19429,0,0
9611,12901,0,0
1333,7944,0,0
2604,5860,0,0
170,9484,0,0
723,1797,0,0
4841,4951,0,0
5275,50407,0,0
5139,21401,0,0
893,5622,0,0
66,362,0,0
547,11194,0,0
8349,21401,0,0
24495,29308,0,0
190,4140,0,0
9865,12347,0,0
4951,21401,0,0
5742,12813,0,0
8499,18357,0,0
2228,7510,0,0
5179,15713,0,0
569,5742,0,0
5131,9586,0,0
10202,12735,0,0
3398,3963,0,0
5523,22390,0,0
5967,9865,0,0
4779,7367,0,0
5731,6465,0,0
569,9689,0,0
5179,43880,0,0
9160,32497,0,0
14553,17638,0,0
1347,6186,0,0
3008,3073,0,0
99,14449,0,0
428,48910,0,0
559,6832,0,0
4755,38098,0,0
5959,6138,0,0
12049,20282,0,0
11824,23991,0,0
5585,11431,0,0
5654,6309,0,0
1886,38098,0,0
1002,1179,0,0
7188,13397,0,0
8349,8697,0,0
9484,15509,0,0
5465,24011,0,0
6420,12846,0,0
2228,11211,0,0
22,5305,0,0
5622,29308,0,0
739,1396,0,0
1263,6060,0,0
2382,24575,0,0
2382,27474,0,0
443,18357,0,0
7919,9997,0,0
284,28721,0,0
15998,23883,0,0
1347,45746,0,0
1803,11194,0,0
443,17512,0,0
647,12347,0,0
4841,29234,0,0
8315,10656,0,0
317,5572,0,0
422,939,0,0
8002,31597,0,0
184,5622,0,0
1274,1787,0,0
1097,4742,0,0
529,14635,0,0
5908,15779,0,0
1773,5178,0,0
414,5139,0,0
82,195,0,0
1156,14320,0,0
1345,12749,0,0
28,918,0,0
1883,8343,0,0
1544,25779,0,0
3329,6014,0,0
9037,17378,0,0
184,15713,0,0
10481,12067,0,0
8904,28535,0,0
184,43880,0,0
11223,15998,0,0
3479,5957,0,0
8031,11079,0,0
2472,3844,0,0
303,629,0,0
428,12261,0,0
11328,13787,0,0
66,4982,0,0
20678,46530,0,0
199,8168,0,0
20322,27347,0,0
683,16346,0,0
4982,5742,0,0
723,12101,0,0
529,11695,0,0
898,14068,0,0
1601,12230,0,0
184,261,0,0
5178,24499,0,0
7449,21713,0,0
1554,10835,0,0
245,11400,0,0
98,2061,0,0
245,12846,0,0
16319,24499,0,0
1058,1080,0,0
3475,5573,0,0
972,2355,0,0
160,22361,0,0
3393,3409,0,0
422,14032,0,0
2493,22361,0,0
3350,5661,0,0
161,958,0,0
2911,3078,0,0
1051,11536,0,0
2493,9434,0,0
5011,12901,0,0
504,7534,0,0
11529,17668,0,0
9617,39741,0,0
145,20342,0,0
88,1179,0,0
5831,8848,0,0
16346,46800,0,0
1263,15998,0,0
852,17926,0,0
893,24495,0,0
6465,14649,0,0
864,7706,0,0
1347,11431,0,0
287,8168,0,0
412,5831,0,0
2659,4808,0,0
7003,12765,0,0
2037,7449,0,0
3291,8926,0,0
529,12749,0,0
1684,5424,0,0
4843,5166,0,0
1359,1803,0,0
5742,14333,0,0
3398,6904,0,0
1406,2440,0,0
5309,12578,0,0
13176,24061,0,0
13267,13979,0,0
9657,11431,0,0
1264,10253,0,0
13176,17512,0,0
652,857,0,0
5835,7944,0,0
4977,13176,0,0
177,1156,0,0
1924,14696,0,0
958,20934,0,0
2039,8335,0,0
547,1359,0,0
571,7535,0,0
11441,12683,0,0
1080,4841,0,0
10296,17016,0,0
1092,20678,0,0
474,9865,0,0
7401,10161,0,0
245,1684,0,0
145,5585,0,0
8876,10261,0,0
6697,15620,0,0
2555,9611,0,0
3284,4027,0,0
13979,27181,0,0
13979,42024,0,0
8086,12683,0,0
7960,14393,0,0
209,7303,0,0
7654,8335,0,0
5762,6697,0,0
7368,8126,0,0
154,4101,0,0
8876,17474,0,0
1203,14174,0,0
9535,9948,0,0
14393,38805,0,0
336,14393,0,0
939,5130,0,0
1684,9798,0,0
12347,20004,0,0
1179,3073,0,0
677,5221,0,0
7303,9405,0,0
145,16346,0,0
1058,5144,0,0
22233,25779,0,0
7778,15298,0,0
547,573,0,0
11194,14068,0,0
10359,19038,0,0
939,1349,0,0
66,7401,0,0
75,3667,0,0
4984,24495,0,0
5585,20004,0,0
9434,9865,0,0
75,2518,0,0
12119,15298,0,0
89,16605,0,0
657,2472,0,0
2304,5130,0,0
146,4668,0,0
3875,13397,0,0
88,5332,0,0
5908,12938,0,0
767,6282,0,0
443,4977,0,0
443,24061,0,0
1684,7350,0,0
10202,11466,0,0
581,3749,0,0
872,3073,0,0
5305,11431,0,0
222,7342,0,0
222,9637,0,0
97,7401,0,0
898,4800,0,0
1780,9131,0,0
145,652,0,0
8907,15917,0,0
100,303,0,0
1805,14635,0,0
4286,4917,0,0
5120,5139,0,0
2447,20909,0,0
857,1805,0,0
4145,7188,0,0
575,5635,0,0
571,14068,0,0
573,1803,0,0
7650,19703,0,0
5165,20004,0,0
12627,46530,0,0
573,25263,0,0
8326,18413,0,0
8031,14152,0,0
303,13238,0,0
4982,8832,0,0
9683,15640,0,0
3409,6668,0,0
6006,8029,0,0
573,7610,0,0
8111,16666,0,0
14197,23304,0,0
7630,9841,0,0
5011,16801,0,0
683,11290,0,0
756,4297,0,0
338,20901,0,0
20106,26650,0,0
6314,7422,0,0
3224,8029,0,0
11211,36132,0,0
529,4984,0,0
4770,11990,0,0
5045,7654,0,0
7729,15779,0,0
824,20901,0,0
5908,16458,0,0
6444,31601,0,0
3350,8027,0,0
4297,5194,0,0
6186,14649,0,0
12627,28535,0,0
2472,18357,0,0
471,974,0,0
4050,5035,0,0
5011,14394,0,0
4400,8774,0,0
82,723,0,0
723,9637,0,0
4535,5251,0,0
5045,32915,0,0
5030,14800,0,0
5030,19298,0,0
4873,9683,0,0
723,7342,0,0
3660,5434,0,0
98,6424,0,0
8031,17926,0,0
10161,14068,0,0
4809,22854,0,0
8848,14426,0,0
5731,21401,0,0
939,14320,0,0
14649,45746,0,0
1399,24495,0,0
5825,7367,0,0
9405,14426,0,0
14032,14320,0,0
573,16458,0,0
1544,3843,0,0
836,1056,0,0
78,914,0,0
4889,28535,0,0
442,2355,0,0
652,14635,0,0
2052,2988,0,0
767,1264,0,0
177,17512,0,0
9611,24499,0,0
443,906,0,0
222,920,0,0
3660,20322,0,0
7332,7401,0,0
1264,5552,0,0
1399,7493,0,0
115,9484,0,0
1984,5811,0,0
4982,7493,0,0
5424,6314,0,0
7401,11306,0,0
9637,14393,0,0
1075,8898,0,0
3060,12578,0,0
51,16458,0,0
7401,36297,0,0
1263,4923,0,0
573,14393,0,0
2262,24976,0,0
1263,15489,0,0
1047,17926,0,0
1258,3393,0,0
4614,4759,0,0
4928,16319,0,0
3409,6996,0,0
13979,25263,0,0
7610,13979,0,0
604,1047,0,0
5221,7630,0,0
4841,9434,0,0
4800,5009,0,0
422,7746,0,0
893,1311,0,0
6284,6820,0,0
513,2419,0,0
767,5431,0,0
8221,21713,0,0
7342,14393,0,0
569,893,0,0
1179,5194,0,0
265,35827,0,0
151,1756,0,0
2355,6014,0,0
740,5622,0,0
9677,25639,0,0
6314,9798,0,0
86,200,0,0
8086,12101,0,0
5179,16979,0,0
7978,8674,0,0
16405,57388,0,0
21713,28534,0,0
640,9841,0,0
5615,6996,0,0
9484,15489,0,0
11441,12101,0,0
222,906,0,0
227,513,0,0
14830,20994,0,0
598,3398,0,0
7746,11695,0,0
2830,7747,0,0
10476,14667,0,0
4889,7401,0,0
6465,16319,0,0
177,24061,0,0
177,4977,0,0
7822,15713,0,0
4349,8627,0,0
5165,20342,0,0
5144,7424,0,0
6186,17075,0,0
2382,29234,0,0
9405,18357,0,0
2037,8221,0,0
723,8086,0,0
474,6465,0,0
7822,43880,0,0
529,22854,0,0
7510,36132,0,0
4889,7706,0,0
8352,18266,0,0
4982,18317,0,0
1329,1532,0,0
723,11441,0,0
3834,5615,0,0
7367,11400,0,0
2279,18266,0,0
1814,2814,0,0
239,2556,0,0
10452,28552,0,0
414,20934,0,0
21470,21544,0,0
2037,28534,0,0
978,15865,0,0
1359,6309,0,0
17075,45746,0,0
5597,22361,0,0
18,147,0,0
381,3548,0,0
4841,7629,0,0
8071,16319,0,0
8335,8352,0,0
1684,10202,0,0
4841,17330,0,0
11293,14464,0,0
641,5661,0,0
25,82,0,0
1260,4745,0,0
2279,8335,0,0
1756,13397,0,0
767,1097,0,0
1080,1408,0,0
11466,24499,0,0
559,1117,0,0
559,4843,0,0
7713,9732,0,0
876,6516,0,0
158,15334,0,0
538,1480,0,0
1080,25263,0,0
5131,21470,0,0
3350,16979,0,0
10003,18094,0,0
233,465,0,0
245,573,0,0
3009,11679,0,0
12,4755,0,0
683,24575,0,0
683,27474,0,0
547,14197,0,0
9853,15288,0,0
209,1078,0,0
7713,8335,0,0
1080,7610,0,0
12,1886,0,0
1196,4800,0,0
2659,11081,0,0
7654,16319,0,0
200,657,0,0
1406,11464,0,0
6978,15277,0,0
13053,15298,0,0
10529,24976,0,0
1058,9405,0,0
2810,4779,0,0
1480,4969,0,0
8044,11290,0,0
1080,20819,0,0
6465,6697,0,0
11990,18524,0,0
950,1135,0,0
3660,14166,0,0
7746,14320,0,0
893,4982,0,0
9484,22854,0,0
1686,2556,0,0
7692,57388,0,0
938,7918,0,0
6314,27347,0,0
4809,5825,0,0
7401,24499,0,0
11431,11679,0,0
1056,14357,0,0
8541,19335,0,0
1078,16458,0,0
177,5742,0,0
3350,5045,0,0
914,18094,0,0
4841,11468,0,0
5144,8031,0,0
2225,2751,0,0
3768,12863,0,0
11909,18571,0,0
6355,9276,0,0
11293,14649,0,0
493,4147,0,0
939,20678,0,0
538,24495,0,0
1801,8499,0,0
8335,18413,0,0
589,2440,0,0
1080,9444,0,0
2493,5120,0,0
8499,17668,0,0
105,11854,0,0
6314,9484,0,0
27,494,0,0
9405,15779,0,0
513,8126,0,0
1502,50407,0,0
10475,18524,0,0
4809,12101,0,0
7698,12101,0,0
4969,24495,0,0
234,1408,0,0
2440,3291,0,0
5144,15779,0,0
5742,24490,0,0
2989,6978,0,0
504,699,0,0
513,22361,0,0
10253,22361,0,0
4365,9438,0,0
7630,13979,0,0
9611,15489,0,0
9617,14635,0,0
14166,31832,0,0
1770,5635,0,0
5585,22390,0,0
1791,2323,0,0
1204,11290,0,0
2782,8674,0,0
1716,16339,0,0
158,193,0,0
723,16458,0,0
5305,15630,0,0
5742,16458,0,0
147,3409,0,0
1311,17016,0,0
14383,25779,0,0
600,5825,0,0
12367,12835,0,0
1056,4370,0,0
199,494,0,0
1803,14197,0,0
184,4770,0,0
7303,7424,0,0
7367,18357,0,0
551,913,0,0
193,5073,0,0
1723,2267,0,0
5178,28535,0,0
4940,5144,0,0
7918,8499,0,0
238,2556,0,0
1805,12749,0,0
1773,2039,0,0
245,15509,0,0
2988,16404,0,0
2252,14553,0,0
336,26925,0,0
3393,6556,0,0
87,494,0,0
6309,17668,0,0
243,496,0,0
147,1782,0,0
1978,3028,0,0
2555,4928,0,0
7960,26925,0,0
9996,18317,0,0
11767,18524,0,0
1883,4841,0,0
657,7303,0,0
15509,31832,0,0
9762,39338,0,0
26925,38805,0,0
1364,12901,0,0
3028,4801,0,0
5831,14393,0,0
892,2830,0,0
1051,11306,0,0
16650,35827,0,0
2039,17674,0,0
7831,17846,0,0
943,11990,0,0
2555,8071,0,0
193,317,0,0
1883,7747,0,0
5177,15509,0,0
1156,9637,0,0
7865,9617,0,0
652,11695,0,0
8,1092,0,0
1587,5194,0,0
504,7485,0,0
1156,7342,0,0
569,8528,0,0
4370,11306,0,0
5178,12683,0,0
236,9873,0,0
4742,7865,0,0
13186,15393,0,0
11441,27347,0,0
1080,15917,0,0
7176,14830,0,0
1221,2749,0,0
245,1263,0,0
5552,16319,0,0
1078,8335,0,0
1047,16605,0,0
1196,6420,0,0
8335,11466,0,0
922,3350,0,0
9434,10499,0,0
5011,5622,0,0
27,2556,0,0
8086,27347,0,0
3104,17926,0,0
12863,24011,0,0
27766,42024,0,0
27181,27766,0,0
5825,8343,0,0
13979,16346,0,0
4367,4614,0,0
647,1432,0,0
943,10475,0,0
24,5332,0,0
226,1613,0,0
1801,4852,0,0
7729,15998,0,0
1080,2039,0,0
1592,1944,0,0
652,12749,0,0
1770,14152,0,0
1801,6437,0,0
414,767,0,0
547,7332,0,0
4800,5860,0,0
233,19429,0,0
569,29308,0,0
5165,15277,0,0
3394,13787,0,0
1062,2048,0,0
288,2556,0,0
5120,20934,0,0
5332,8027,0,0
7572,42024,0,0
7572,27181,0,0
200,4942,0,0
12627,12893,0,0
177,7307,0,0
11529,24490,0,0
4940,16339,0,0
1801,11603,0,0
7700,9438,0,0
986,7368,0,0
227,1359,0,0
922,24061,0,0
12603,14393,0,0
1359,4814,0,0
13471,27461,0,0
922,4977,0,0
569,18317,0,0
1311,8528,0,0
245,4779,0,0
2810,7368,0,0
604,2604,0,0
7768,8674,0,0
12634,26925,0,0
864,5831,0,0
5305,10253,0,0
1264,6186,0,0
943,11767,0,0
547,1311,0,0
234,8168,0,0
681,5636,0,0
10475,11466,0,0
105,22390,0,0
806,3016,0,0
17778,42004,0,0
4982,8086,0,0
1203,4921,0,0
1805,11695,0,0
196,806,0,0
6186,25563,0,0
1311,1803,0,0
4982,11441,0,0
1329,29234,0,0
1359,11580,0,0
288,6957,0,0
8037,24976,0,0
8632,20457,0,0
16404,17609,0,0
1311,1399,0,0
115,1773,0,0
5708,26925,0,0
193,12735,0,0
598,3409,0,0
1377,3963,0,0
5835,16801,0,0
1080,5045,0,0
412,5144,0,0
7746,10202,0,0
2447,18266,0,0
5346,5615,0,0
950,3078,0,0
25563,45746,0,0
184,5637,0,0
11536,11679,0,0
1000,22435,0,0
1359,2419,0,0
5831,7944,0,0
547,36297,0,0
938,939,0,0
6697,14032,0,0
15177,15779,0,0
414,2493,0,0
1264,45746,0,0
1311,29308,0,0
9611,14172,0,0
938,46800,0,0
758,6186,0,0
7692,20874,0,0
4982,8528,0,0
9881,12168,0,0
986,33327,0,0
922,17512,0,0
1080,8326,0,0
767,5967,0,0
11466,11767,0,0
4814,7419,0,0
5835,14174,0,0
918,1686,0,0
155,906,0,0
7401,7654,0,0
1345,8111,0,0
8541,13806,0,0
7303,18357,0,0
12863,20934,0,0
12920,33175,0,0
94,2493,0,0
758,45746,0,0
3546,13003,0,0
7746,26925,0,0
4800,11194,0,0
948,1688,0,0
1803,7332,0,0
245,1399,0,0
4814,6186,0,0
1883,12735,0,0
8920,15334,0,0
1780,6465,0,0
2447,3768,0,0
5424,28126,0,0
3350,43880,0,0
5622,22854,0,0
3291,4555,0,0
222,14166,0,0
222,5908,0,0
8488,10003,0,0
222,24717,0,0
920,8352,0,0
8541,16667,0,0
4982,29308,0,0
782,15298,0,0
8541,13500,0,0
8499,9853,0,0
1078,8848,0,0
3016,3548,0,0
2004,20934,0,0
920,2279,0,0
94,791,0,0
7485,19272,0,0
3350,15713,0,0
154,1258,0,0
4814,45746,0,0
4841,5908,0,0
782,11293,0,0
4742,12863,0,0
981,5835,0,0
2988,5597,0,0
5915,12304,0,0
4841,22854,0,0
19246,21753,0,0
2486,4918,0,0
452,9484,0,0
8982,21753,0,0
5552,12253,0,0
8,466,0,0
5742,12627,0,0
5332,9037,0,0
922,5742,0,0
1203,14068,0,0
5552,5801,0,0
200,8071,0,0
407,5144,0,0
1047,18413,0,0
916,3834,0,0
407,5424,0,0
13,105,0,0
98,647,0,0
5417,12901,0,0
422,5908,0,0
1803,36297,0,0
200,4928,0,0
8343,13176,0,0
14680,24968,0,0
5011,12683,0,0
2447,8029,0,0
1792,1879,0,0
3912,5957,0,0
2590,5957,0,0
1686,8168,0,0
7342,16549,0,0
9798,28126,0,0
9637,16549,0,0
999,4071,0,0
14068,18413,0,0
13238,14749,0,0
1408,15334,0,0
14197,16979,0,0
1345,10202,0,0
154,303,0,0
6186,14464,0,0
407,9798,0,0
14696,15298,0,0
1115,15334,0,0
10414,12901,0,0
2988,6474,0,0
9434,14635,0,0
2810,10202,0,0
7692,7980,0,0
3660,5622,0,0
12627,28126,0,0
368,874,0,0
5073,16417,0,0
2810,11400,0,0
14464,45746,0,0
3817,6006,0,0
8074,8541,0,0
1080,1081,0,0
9637,24490,0,0
4977,7303,0,0
5309,14426,0,0
222,6314,0,0
723,9484,0,0
1058,1773,0,0
9617,12409,0,0
4800,26925,0,0
14464,22390,0,0
7303,24061,0,0
9657,20909,0,0
4800,19272,0,0
2061,12347,0,0
1349,22854,0,0
584,31666,0,0
7342,24490,0,0
638,3329,0,0
7650,19429,0,0
33,974,0,0
208,7944,0,0
7422,11441,0,0
1156,8335,0,0
6166,8455,0,0
647,2960,0,0
11967,36896,0,0
573,893,0,0
145,14649,0,0
8335,25263,0,0
758,9505,0,0
1770,4923,0,0
864,5144,0,0
1050,11990,0,0
1801,5045,0,0
2960,9617,0,0
7422,8086,0,0
7610,8335,0,0
647,12409,0,0
6420,20322,0,0
3529,20106,0,0
11466,15323,0,0
4942,16319,0,0
758,1247,0,0
151,8774,0,0
6424,24011,0,0
5742,6138,0,0
9434,20909,0,0
767,5120,0,0
5434,6420,0,0
7303,17512,0,0
9415,21401,0,0
569,8832,0,0
7654,24499,0,0
474,8126,0,0
10022,20994,0,0
767,12863,0,0
2225,20680,0,0
197,8326,0,0
82,5045,0,0
990,1311,0,0
3660,7610,0,0
287,494,0,0
11695,24459,0,0
3660,25263,0,0
452,1359,0,0
1782,2752,0,0
6697,14174,0,0
5067,9948,0,0
19188,33175,0,0
3834,11049,0,0
13,3013,0,0
1080,6314,0,0
8295,33175,0,0
417,12147,0,0
443,19159,0,0
12638,16549,0,0
2252,7829,0,0
12681,12683,0,0
4984,9405,0,0
2782,3060,0,0
160,958,0,0
7424,9853,0,0
234,2556,0,0
1716,7368,0,0
5178,8528,0,0
2382,2493,0,0
200,18357,0,0
922,3660,0,0
6424,22361,0,0
24490,24495,0,0
9633,11695,0,0
679,7358,0,0
779,45832,0,0
7822,12735,0,0
4101,4286,0,0
7654,14068,0,0
8499,13979,0,0
589,916,0,0
1432,22361,0,0
1349,8027,0,0
15201,22079,0,0
19679,42024,0,0
19679,27181,0,0
1984,19451,0,0
529,547,0,0
19,5825,0,0
529,1803,0,0
5144,8326,0,0
320,1260,0,0
7786,15206,0,0
1790,3012,0,0
30,195,0,0
261,5637,0,0
104,6904,0,0
569,8086,0,0
14649,16346,0,0
7199,9352,0,0
82,17668,0,0
2382,3768,0,0
5825,8027,0,0
115,2555,0,0
9611,27347,0,0
109,158,0,0
569,11441,0,0
569,7493,0,0
9611,9637,0,0
1264,1349,0,0
5615,7188,0,0
89,2554,0,0
24495,25263,0,0
5130,7368,0,0
12067,12253,0,0
6465,15620,0,0
362,906,0,0
1359,19159,0,0
115,5748,0,0
2239,25779,0,0
7342,9611,0,0
4742,22361,0,0
27,1408,0,0
411,20851,0,0
1156,1399,0,0
6306,17686,0,0
575,14152,0,0
1311,16346,0,0
5801,12067,0,0
411,571,0,0
7610,24495,0,0
1408,2225,0,0
6060,19429,0,0
5413,15324,0,0
177,5152,0,0
5009,14197,0,0
7401,21401,0,0
6186,15277,0,0
836,14747,0,0
22361,29234,0,0
6820,9435,0,0
5661,9037,0,0
2604,8525,0,0
1864,6014,0,0
158,394,0,0
1359,2456,0,0
18341,31601,0,0
5178,29308,0,0
767,4742,0,0
4928,11194,0,0
4984,12893,0,0
2226,4297,0,0
1767,8732,0,0
2037,7786,0,0
2518,4668,0,0
82,7630,0,0
1532,10481,0,0
12920,16790,0,0
177,9405,0,0
463,819,0,0
177,11569,0,0
7630,16319,0,0
1924,14848,0,0
7786,21713,0,0
177,18317,0,0
4965,12901,0,0
33,567,0,0
647,9434,0,0
239,494,0,0
15277,45746,0,0
362,11466,0,0
898,4928,0,0
3009,11536,0,0
2039,17378,0,0
13979,14174,0,0
1408,13787,0,0
14323,16650,0,0
10383,15875,0,0
145,513,0,0
3409,3554,0,0
10873,33922,0,0
12627,20664,0,0
177,8528,0,0
575,11328,0,0
14427,27181,0,0
14427,42024,0,0
922,1080,0,0
12893,21401,0,0
8198,9434,0,0
8031,11164,0,0
9617,12749,0,0
11313,22079,0,0
177,7839,0,0
2810,11194,0,0
604,12813,0,0
5860,8126,0,0
5178,28174,0,0
14032,33327,0,0
2583,21023,0,0
4370,5144,0,0
1329,3224,0,0
4928,5009,0,0
992,7692,0,0
9617,10754,0,0
573,3060,0,0
559,4668,0,0
657,1349,0,0
791,6474,0,0
1008,16948,0,0
5178,17764,0,0
9617,20004,0,0
246,13806,0,0
5622,14166,0,0
5030,24758,0,0
836,7352,0,0
1078,7944,0,0
2555,4942,0,0
7485,12893,0,0
1268,9841,0,0
667,1285,0,0
820,6572,0,0
5309,14393,0,0
8071,11194,0,0
893,5178,0,0
21023,33147,0,0
12347,14649,0,0
1080,30044,0,0
2304,9974,0,0
11468,46530,0,0
958,1532,0,0
9879,10475,0,0
177,29308,0,0
5585,20342,0,0
204,466,0,0
9927,20934,0,0
961,1944,0,0
657,5130,0,0
154,5332,0,0
2810,5009,0,0
9865,29234,0,0
3569,4635,0,0
1349,7368,0,0
17668,24499,0,0
21252,22079,0,0
177,893,0,0
9879,11767,0,0
115,6978,0,0
1349,11431,0,0
22079,27010,0,0
5908,14320,0,0
412,16605,0,0
898,8071,0,0
2555,12627,0,0
14635,28126,0,0
8126,16339,0,0
985,5284,0,0
665,7295,0,0
362,8027,0,0
197,6904,0,0
66,1156,0,0
763,28994,0,0
5742,7401,0,0
1268,8632,0,0
9611,14357,0,0
619,20934,0,0
2749,9438,0,0
681,2637,0,0
12901,27181,0,0
12901,42024,0,0
7955,13692,0,0
6764,16549,0,0
479,13053,0,0
161,7534,0,0
733,8674,0,0
2226,4307,0,0
986,12863,0,0
5333,7510,0,0
235,4808,0,0
683,791,0,0
7706,46530,0,0
5762,9869,0,0
896,22390,0,0
1984,13806,0,0
4928,9444,0,0
8111,14649,0,0
898,14197,0,0
4969,17512,0,0
6314,9405,0,0
723,8848,0,0
17330,46530,0,0
6474,24011,0,0
5009,8071,0,0
14747,18299,0,0
7629,46530,0,0
5654,12901,0,0
12,1203,0,0
237,451,0,0
898,2810,0,0
1408,12733,0,0
1716,46530,0,0
1051,9617,0,0
2355,4307,0,0
66,16319,0,0
284,394,0,0
895,9413,0,0
1268,1348,0,0
559,2752,0,0
641,10202,0,0
10359,10807,0,0
1801,8335,0,0
447,3834,0,0
2810,20678,0,0
412,16979,0,0
5023,6572,0,0
8198,17580,0,0
3291,4029,0,0
21401,29330,0,0
442,2440,0,0
4742,10253,0,0
2810,28535,0,0
10359,27302,0,0
4977,4984,0,0
895,18317,0,0
2225,4949,0,0
1773,2456,0,0
595,12810,0,0
2059,4898,0,0
8541,19531,0,0
5305,11893,0,0
10253,27152,0,0
139,12882,0,0
1263,20322,0,0
3696,12810,0,0
7654,18299,0,0
18413,26996,0,0
19,365,0,0
920,9617,0,0
2515,4367,0,0
8037,57388,0,0
8071,9444,0,0
4984,24061,0,0
11313,19038,0,0
2140,39801,0,0
10124,11702,0,0
5831,16729,0,0
5959,12698,0,0
3660,11695,0,0
1263,5434,0,0
584,6465,0,0
89,28126,0,0
836,16593,0,0
1399,7424,0,0
5271,45672,0,0
5333,11211,0,0
11194,14197,0,0
6000,16948,0,0
10202,30044,0,0
2447,39741,0,0
4921,12638,0,0
529,8086,0,0
806,7350,0,0
4101,10940,0,0
529,11441,0,0
857,7303,0,0
5301,15384,0,0
12863,20004,0,0
8352,16666,0,0
2279,16666,0,0
1264,10296,0,0
529,7918,0,0
1268,5818,0,0
898,11306,0,0
9434,12749,0,0
236,16605,0,0
384,20342,0,0
968,1723,0,0
78,11293,0,0
538,17512,0,0
1345,46800,0,0
105,782,0,0
5097,32915,0,0
1019,1163,0,0
12638,14103,0,0
600,4779,0,0
5661,18299,0,0
2555,5825,0,0
1359,15323,0,0
12119,17609,0,0
1780,4814,0,0
706,9419,0,0
